Cochrane Review ID,P,I,C,O,P reasoning,I reasoning,C reasoning,O reasoning,Is the summary consistent with the abstract in terms of the quality of the evidence? (1/0),reasoning quality of evidence,main findings,methodology,conclusion,instructions main findings,instructions methodology,instructions conclusion,reasoning main findings,reasoning methodology,reasoning conclusion,evidence main findings,evidence methodology,evidence conclusion,"Regarding the currency of the evidence, is the reported date accurate? (1,0,0 DATE REPORTED)"
CD003150.PUB3,2,2,2,2,,,,,1,,2,1,2,none,add info,none,,ADD INFO: statistical significance (P ≤ or > 0.5) was used as a summary metric in the results’ synthesis and GRADE methods were used to assess certainty of evidence,,"- Four out of five trials with moderate or low confidence in results reported no significant effect on agitation, while one reported a significant benefit.
- Four out of five trials with moderate or low confidence in results reported significant benefit from aromatherapy on overall BPSD, while one reported no significant effect.
- Adverse events were poorly reported or not reported in most trials.
- No evidence of benefit was found for secondary outcomes such as quality of life, mood, sleep, activities of daily living, and caregiver burden.
- Two trials reported no significant effect of aromatherapy on cognition, with low confidence in results.","This study is a systematic review of 13 randomized controlled trials with 708 participants. The authors searched multiple databases, selected studies independently, extracted data, and assessed risk of bias. Due to heterogeneity between studies, no meta-analyses were performed, and results were presented as a narrative synthesis.","The authors found no convincing evidence that aromatherapy is beneficial for people with dementia, although data limitations exist. Inconsistent results, poor reporting of harms, and issues with study conduct or reporting in half of the included studies hampered clear conclusions.",1
CD008016.PUB3,2,2,2,2,,,,,1,,2,1,2,none,add info,none,,"add info: risk ratios were used to present dichotomous data and mean differences for continuous data, applying a random-effects model.
",,"- Antipsychotic drugs were more effective than placebo in preventing relapse at 7-12 months (24% vs. 61%, RR 0.38, 95% CI 0.32-0.45, NNTB 3, high-certainty evidence).
- Hospitalization was reduced in the antipsychotic group (7% vs. 18%, RR 0.43, 95% CI 0.32-0.57, NNTB 8, high-certainty evidence).
- More participants in the placebo group left the studies early due to any reason and treatment inefficacy (high-certainty evidence).
- Quality of life might be better in the antipsychotic group (low-certainty evidence), and social functioning is probably the same (moderate-certainty evidence).
- No evidence of difference was found for death due to suicide (low-certainty evidence) and employment (low-certainty evidence).
- Antipsychotic drugs were associated with more adverse effects, including movement disorders, sedation, and weight gain.","This updated Cochrane systematic review included 75 randomized controlled trials (RCTs) with 9,145 participants, comparing antipsychotic medication with placebo for maintenance treatment in schizophrenia. The trials were published between 1959 and 2017, with sample sizes ranging from 14 to 420 participants.","Maintenance treatment with antipsychotic drugs is effective in preventing relapse in people with schizophrenia for up to two years, compared to placebo. However, the benefits must be weighed against the adverse effects of these drugs --and the long-term morbidity and mortality associated with these drugs need to be better clarified in future studies (mentioned in: Significance and Limitations)",1
CD013461.PUB2,2,2,2,2,,,,,1,,2,1,2,none,add info,none,,"add info: compared against post-stroke treatment as usual and problem-solving therapy, standard Cochrane methods were used to assess performance, selection, reporting, and attrition biases",,"Behavioural activation showed greater treatment efficacy (remission) compared to control groups in the short and medium term, but the effects were reduced in the long term. The evidence was of low to moderate certainty. There was no evidence of a difference in treatment acceptability, depression symptoms, quality of life, functioning, or anxiety symptoms between behavioural activation and comparators. The included studies did not report data on adverse effects.","This Cochrane review included two randomized controlled trials (RCTs) with a total of 181 participants. Both studies were conducted in US hospital clinics, with one focusing on stroke survivors and the other on women with breast cancer. The intervention consisted of eight weeks of face-to-face behavioural therapy","The evidence was insufficient to draw firm conclusions on the efficacy and acceptability of behavioural activation for treating depression in adults with NCDs. The review suggests that future research could focus on people with subthreshold depression or depression symptoms without a formal diagnosis, as well as evidence from low-resource settings, including low- and middle-income countries.",1
CD013006.PUB2,2,2,2,2,,,,,1,,2,2,2,none,none,none,,,,"None of the screened studies met the inclusion criteria for this review. Therefore, the authors were unable to determine the effectiveness of interventions for managing obesity in individuals with bipolar disorder","The authors searched multiple databases (Cochrane CCMDCTR, CENTRAL, MEDLINE, Embase, PsycInfo, WHO ICTRP, ClinicalTrials.gov) for randomized controlled trials (RCTs) and cross-over designs of obesity management interventions in bipolar disorder patients. Four review authors were involved in the study selection process, with two authors independently screening titles and abstracts, and another two screening full-text studies.",The lack of studies meeting the inclusion criteria highlights the need for research focusing specifically on populations with bipolar disorder and comorbid obesity. The authors suggest conducting RCTs to address this gap in evidence.,0
CD005331.PUB3,2,2,2,2,,,,,1,,1,2,2,add info,none,none,add info: behavioural therapy plus routine clinical care might reduce the number of weekly seizures compared with routine clinical care alone,,,"The certainty of evidence was low to very low due to potential risk of bias, imprecision, few participants, and inconsistency. Some interventions, such as outpatient hypnosis and psychotherapy preceded by motivational interviewing, showed potential benefits in reducing severity of impairment and seizure frequency, respectively. However, most interventions did not demonstrate significant improvements in the primary outcomes compared to their respective comparators.","This Cochrane review included 17 randomized controlled trials (16 parallel-group designs and one cross-over design) with a total of 894 participants. The authors conducted database searches, quality assessments, and data extraction independently. They used standard Cochrane methodology and assessed the evidence using the GRADE system.",The meta-analysis and single study results suggest a lack of evidence regarding the effects of psychosocial interventions on conversion and dissociative disorders in adults. No conclusions can be drawn about potential benefits or harms based on the included studies.,0
CD013305.PUB2,1,1,2,1,add info: excluding those in inpatient settings or with physical comorbidities,"add info: a brief psychotherapeutic approach that seeks to change the way a person interacts with their environment.
",,"add info: Secondary outcomes, medium- and long-term outcomes, subgroup analyses, and sensitivity analyses were also explored but are only  summarised in the text.",1,,2,2,2,none,none,none,,,,"- Behavioural activation had greater short-term efficacy than treatment as usual (moderate-certainty evidence) and humanistic therapy (low-certainty evidence).
- No evidence of difference in short-term efficacy between behavioural activation and CBT (moderate-certainty evidence), third-wave CBT, or psychodynamic therapy (low to very low-certainty evidence).
- Behavioural activation was more effective than medication (moderate-certainty evidence), but based on a small number of trials and participants.
- No difference in short-term acceptability (dropout rate) between behavioural activation and most comparison groups (low to moderate-certainty evidence).
","This systematic review included 53 randomized controlled trials (RCTs) with 5,495 participants. The authors searched multiple databases and trial registries to identify relevant studies. Two reviewers independently screened studies, extracted data, and assessed risk of bias.","Behavioural activation may be more effective than some therapies and no less effective than others, but confidence in findings is limited due to concerns about the certainty of evidence. Better reporting and higher quality RCTs are needed to strengthen the evidence base.",0
CD009533.PUB2,2,2,2,2,,,,,1,,2,1,2,none,add info,none,,"add info: Data analysis involved calculating risk ratios (RRs) for dichotomous data and mean differences (MDs) for continuous data, using a random-effects model. A 'Summary of Findings' table was created using GRADE to assess the certainty of evidence.",,"The review found limited and low-certainty evidence for the effectiveness of psychological interventions in adolescents with psychosis. CRT may have a positive effect on cognitive functioning compared to TAU, but TAU may have a positive effect on mental state. GPT may have a positive effect on global state compared to TAU. ",This Cochrane review included 7 randomized controlled trials (n=319) comparing various psychological interventions with treatment-as-usual or other psychological treatments for adolescents with psychosis. The authors assessed the risk of bias in the included studies and used a random-effects model for analyses.,the estimates of effect for all main outcomes should be viewed with caution due to the small number of studies with variable risk of bias. This review highlights the need for more high-quality research on psychological interventions for adolescents with psychosis.,0
CD013017.PUB2,1,1,2,2,"add info: The participants were predominantly recruited from healthcare, community, shelter, or refuge settings, mostly from high-income countries.
",add info: primarily delivered face-to-face by different professionals over varying durations (two to 50 sessions).,,,1,,2,1,2,none,add info,none,,"add info: 33 RCTs were included involving 5517 women participants, two review authors conducted data extraction, risk of bias assessment, and random-effects meta-analysis to account for heterogeneity across trials. Evidence quality was assessed, suggesting moderate to low certainty in findings
",,"Psychological therapies probably reduce depression (moderate-certainty evidence) and may reduce anxiety (low-certainty evidence) in women experiencing IPV. There may be no evidence of a difference between groups for self-efficacy, safety planning, post-traumatic stress disorder, or re-exposure to IPV (low-certainty evidence). No trials reported adverse events from psychological therapies or participation in the trial. ","The study was a systematic review and meta-analysis of randomized controlled trials (RCTs), quasi-RCTs, cluster-RCTs, and cross-over trials.","While psychological therapies probably improve emotional health in women experiencing IPV, it is unclear if they address ongoing needs for safety, support, and holistic healing from complex trauma. More rigorous trials with consistent outcomes and follow-up time points are needed.",0
CD011898.PUB2,2,2,2,2,,,,"could add: adverse effects(not reported)
",1,,2,1,2,none,add info,none,,"add info: sourced from the Cochrane Schizophrenia Group's Study-Based Register with data extraction performed independently. Analysis involved risk ratio and mean difference calculations with a fixed-effect model and assessment using GRADE for evidence certainty. 14 potentially relevant references for three studies (participants = 195) were included
",,"1. Avatar Therapy vs. treatment as usual: No clear differences in PANSS-P scores, rehospitalization rates, or anxiety. Avatar Therapy showed improvements in insight (BAVQ-R) and quality of life (QLESQ-SF). More participants left the study early in the Avatar Therapy group. 
2. Avatar Therapy vs. supportive counselling: Avatar Therapy showed improvements in general mental state (PSYRATS) and insight (BAVQ-R). No clear differences in study dropout rates or quality of life (MANSA). Data on rehospitalization rates, adverse events, and functioning were not available. ",Cochrane systematic review of randomized clinical trials.,"Limited and inconsistent effects of Avatar Therapy were found, with uncertainty due to risk of bias and unclear clinical significance. More rigorous, long-term randomized trials are needed.
",0
CD011459.PUB2,2,2,2,2,,,,"could add: myocardial infarction, stroke 
",1,,1,1,1,add info,add info,none,add info: Celecoxib also  led to more gastrointestinal adverse events ,"add info: Standard Cochrane methods were employed and the certainty of evidence was rated using the GRADE approach, a narrative description of the evidence was presented due to diversity of the trials",,"1. Low-dose aspirin showed no evidence of a difference in the incidence of dementia compared to placebo but was associated with higher rates of major bleeding and slightly higher mortality.
2. Non-aspirin NSAIDs (celecoxib, naproxen, and rofecoxib) showed no evidence of a difference in the incidence of AD or cognitive decline compared to placebo. Rofecoxib was associated with a higher incidence of AD and upper gastrointestinal adverse events. ","This systematic review searched for randomized controlled trials (RCTs) and controlled clinical trials (CCTs) comparing aspirin or other NSAIDs with placebo for the primary or secondary prevention of dementia. The review included four RCTs with a total of 23,187 participants","There is no evidence to support the use of low-dose aspirin or other NSAIDs for the prevention of dementia, and there was evidence of harm. The authors suggest that further trials of low-dose aspirin for dementia prevention are unlikely to be needed, and future studies of NSAIDs should be cognizant of the safety concerns arising from the existing studies.",0
CD011882.PUB3,2,2,2,1,,,,"add info: quality of life and secondary outcomes (performance of daily living activities, dropout rates, and caregiver burden) were not assessed",1,,2,1,2,none,add info,none,,,,"The effect of SPT on behavior, compared to usual care, was mixed and depended on the measure used. Two trials that included a personalized music intervention reported no significant differences between SPT and music on behavioral outcomes.",Three trials (two randomized cross-over designs and one quasi-randomized cross-over trial) with a total of 144 participants were included in the review.,"Due to the very low quality of evidence, the authors were unable to draw any conclusions about the efficacy of SPT for treating behavioral and psychological symptoms and improving the quality of life of people with dementia.",0
CD012670.PUB2,1,0,2,1,"add info:  the study aimed to include adult patients with delirium in non-ICU healthcare settings, excluding those with delirium related to alcohol or benzodiazepine withdrawal. Two trials met the inclusion criteria and they involved patients... (CONTINUE as mentioned in the Pico element)
",REWRITE: Modify: The use of benzodiazepines to treat delirium at any dose and given by any route,(placebo and/or other drugs intended to treat delirium),ADD: The length of the delirium episode was not reported in the included studies,1,,2,1,2,none,add info,none,,,,"- Low-certainty evidence: Unable to determine clinically important differences in the severity of delirium, length of hospital admission, mortality, or adverse events between lorazepam and placebo in combination with haloperidol.
- Very low-certainty evidence: Unable to determine differences between lorazepam and chlorpromazine or haloperidol in the effect on severity of delirium, adverse events, or mortality",The study included two randomized controlled trials (RCTs) that assessed the effectiveness and safety of benzodiazepines in treating delirium in non-ICU healthcare settings. Data were independently assessed and extracted by two review authors.,There is insufficient evidence to determine the effectiveness of benzodiazepines in treating delirium in non-ICU settings. The available evidence does not support their routine use for this indication.,1
CD012277.PUB3,2,2,2,2,,,,,1,,2,2,2,none,none,none,"(could add: Quality of life, daily activities, or adverse effects were not assessed in the studies)",,,"Compared to active controls, CCT showed slight improvement in global cognitive function at the end of the intervention period (12 weeks) (low-quality evidence), but no clear evidence of a persistent effect at 12 months follow-up (low-quality evidence). CCT may result in little or no difference in episodic memory or working memory (low-quality evidence). Compared to inactive controls, CCT may lead to slight improvement in episodic memory at 6 months (low-quality evidence) but little or no effect on executive function, working memory, or verbal fluency (low-quality evidence).","The review included randomised controlled trials (RCTs) and quasi-RCTs comparing CCT interventions of at least 12 weeks duration with active or inactive controls in cognitively healthy older adults. Data were synthesised using random-effects meta-analyses, and treatment effects were expressed as standardised mean differences (SMDs) with 95% confidence intervals (CIs). The quality of evidence was assessed using GRADE methods.","Low-quality evidence suggests small, short-term benefits of CCT on global cognitive function and episodic memory, but the clinical importance is uncertain. The effect on global cognitive function did not persist at 12 months. Longer interventions may yield larger benefits, but this needs further exploration. The review was limited by the overall low quality of evidence.",0
CD011961.PUB2,2,2,2,2,,,,,1,,1,1,2,modify info,add info,none,the summary should modify that cognitive training might lead to higher scores in global cognition at the end of treatment,missing that they used GRADE methods to assess the overall quality of the evidence,,"The review found no clear evidence that cognitive training improved global cognition, executive function, visual processing, activities of daily living, or quality of life.",This systematic review included seven randomized controlled trials with a total of 225 participants.,The authors concluded that there is currently no evidence that cognitive training for four to eight weeks leads to important cognitive improvements in people with PD-MCI or PDD.,1
CD013543,2,2,2,2,,,,,1,,2,1,2,none,add info,none,,"the summary should add that they summarised the quality of the evidence included in this review using the GRADE approach and the studies were conducted in various countries, including Switzerland, the USA, the UK, Canada, New Zealand, and Australia",,"The meta-analysis showed a reduction in the number of suicides at intervention sites, with similar findings for interventions delivered in isolation, in combination with other interventions, and for physical barriers and safety nets specifically.",The review included 13 before-and-after studies and one cost-effectiveness analysis,The findings suggest that jumping means restriction interventions can reduce the frequency of suicides by jumping.,0
CD010569.PUB3,2,1,2,2,,assessed both in inpatient settings and at home after discharge.,,,1,,2,1,2,none,add info,none,,missing that they used GRADE approach to evaluate the certainty of the evidence and This is an update of a Cochrane Review first published in 2013.,,"The certainty of evidence for all outcomes was low or very low due to high risk of bias, lack of power, and differences in baseline characteristics between groups",This Cochrane Review included randomized and quasi-randomized controlled trials. ,"The evidence is limited and of low certainty, but some models of enhanced rehabilitation and care may show benefits over usual care for preventing delirium and reducing length of stay in people with dementia after hip fracture surgery.",1
CD013128.PUB2,1,1,1,2,CPUO in adults and children.,non‐pharmacological or topical or systemic pharmacological interventions,"another active treatment, placebo, sham procedures, or no treatment or equivalent (e.g. waiting list).",,1,,2,1,2,none,add info,none,,"missing that this research included a systematic review and meta-analysis of studies up to July 2019, focusing on randomised and quasi-randomized controlled trials assessing various interventions for CPUO.",,Serlopitant 5 mg may have a greater rate of relief of patient-reported pruritus intensity compared to placebo (low-certainty evidence).,This randomized controlled trial included 257 participants (253 analyzed) from 25 US clinical research centers and universities. ,"Serlopitant may reduce pruritus intensity compared to placebo in adults with CPUO, but the certainty of evidence is low",1
CD004770.PUB3,1,2,2,2,"Most participants had advanced cancer or advanced AIDS, and mild‐ to moderate‐severity delirium",,,,1,,2,2,1,none,none,remove info,,,the summary should remove that Further high-quality research is essential to better inform clinical decision-making and improve patient care for terminally ill adults with delirium symptoms.,"Haloperidol vs. placebo: Little to no difference in delirium symptoms within 24 hours, slightly worsened symptoms at 48 hours, and probably increased extrapyramidal adverse effects.",This systematic review included four randomized controlled trials (399 participants) comparing various drug therapies for managing delirium symptoms in terminally ill adults.,No high-quality evidence supports or refutes the use of drug therapy for delirium symptoms in terminally ill adults.,0
CD013299.PUB2,2,1,2,2,,which included pharmacist-led strategies aimed at improving antidepressant adherence and management of depression symptoms,,,1,,2,1,1,none,add info,remove info,,"missing number of participants and studies and that A narrative synthesis and meta-analysis were conducted when data allowed, and the quality of the evidence was evaluated using the GRADE approach.",the summary should remove that Future research should focus on conducting high-quality RCTs with larger sample sizes and standardized outcome measures to better assess the effectiveness and acceptability of pharmacy-based interventions for depression.,No evidence of a difference in depression symptom change between pharmacy-based management and treatment as usual (moderate to high-certainty evidence).,Systematic review and meta-analysis of randomized controlled trials (RCTs) and cluster-RCTs.,The review found no evidence of a difference between pharmacy-based management and treatment as usual in facilitating depression symptom change,0
CD010557.PUB2,2,2,2,2,,,,,1,,2,1,2,none,add info,none,,missing number of participants and studies,,"Augmenting current antidepressant therapy with mianserin or an antipsychotic (cariprazine, olanzapine, quetiapine, or ziprasidone) improved depressive symptoms over the short-term (8 to 12 weeks), but the evidence was mostly of low or moderate quality.",This study is a systematic review and meta-analysis of randomized controlled trials (RCTs). ,The study provides some evidence supporting the short-term efficacy of augmenting antidepressant therapy with mianserin or antipsychotics for TRD.,1
CD008661.PUB2,2,2,2,2,,,,,1,,2,1,2,none,add info,none,,missing GRADE methodology was used to evaluate the quality of evidence and risk of bias.,,"Adding modafinil to antipsychotic treatment may have little or no effect on overall mental state, specifically the risk of worsening psychosis (low-quality evidence).",This systematic review included 11 randomized controlled trials with a total of 422 participants.,"Due to methodological issues, small sample sizes, short trial durations, and high risk of bias for outcome reporting, most of the evidence is of very low or low quality. More",0
CD001088.PUB4,2,2,2,2,,,,,1,,1,2,2,add info,none,none,"missing information about specific  interventions such as integrated models of care, non-integrated models of care, cognitive behavioral therapy (CBT), contingency management, skills training
",,,"The review found no clear differences between psychosocial interventions and standard care for most outcomes, including loss to treatment, death, substance use, GAF scores, and general life satisfaction",This Cochrane review included 41 randomized controlled trials (RCTs) with a total of 4024 participants,"Currently, there is no high-quality evidence to support any one psychosocial treatment over standard care for important outcomes in people with serious mental illnesses and substance misuse",0
CD011326.PUB2,2,2,2,2,,,,,0,"the summary is not very informative since they did not identify any studies for inclusion, therefore they cannot make any conclusions regarding the effects of treatments (pharmacological or non‐pharmacological) for primary DI. ",2,2,2,none,none,none,,,,No studies were identified that met the inclusion criteria for this review.,The authors aimed to conduct a systematic review of randomized controlled trials (RCTs) involving the treatment of adults with primary DI.,There is currently no evidence from RCTs available to compare the treatment of primary DI with placebo or other interventions.,1
CD011257.PUB2,1,2,2,1,where at least one adult family member met criteria for PTSD.,,,and adverse events and dropoout rates,1,,1,2,1,add info,none,remove info,missing adverse events and dropouts,,"the summary should remove that : The review is limited by the small number of available trials and the low to very low quality of evidence. Future research should focus on conducting additional RCTs of both adjunctive and stand-alone couple and family therapies for PTSD, with a focus on assessing PTSD symptoms, mental health problems of family members, and relationship quality.","One trial (40 couples) showed that CBCT was more effective than wait list control in reducing PTSD severity, anxiety, and depression at post-treatment for the primary patient with PTSD (low to very low-quality evidence).",The review included randomized controlled trials (RCTs) of couple or family therapies for PTSD in adult samples. ,Evidence is insufficient to determine whether couple and family therapies offer substantive benefits when delivered alone or in addition to psychological interventions for PTSD. ,0
CD004542.PUB3,1,1,2,2,with an average age between 36.1 and 73.9 years ,"acupressure, meditation, motivational interviewing",,,1,,2,2,1,none,none,remove info,,,the summary should remove that .''Future research should focus on high-quality RCTs with larger sample sizes and longer follow-up periods to better assess the effectiveness and safety of psychosocial interventions in this population.'',"Cognitive-behavioral therapy probably improves depressive symptoms and HRQoL, based on moderate-certainty evidence","This Cochrane review update included 33 randomized controlled trials (RCTs) and quasi-RCTs, enrolling 2,056 participants. ","Cognitive-behavioral therapy, exercise, and relaxation techniques probably reduce depressive symptoms in adults with ESKD treated with dialysis.",0
CD009501.PUB2,2,1,2,2,,Specific therapies investigated include Integrated Cognitive Behavioural Therapy (ICBT) and Interpersonal Psychotherapy for Depression (IPT-D).,,,1,,2,2,1,none,none,remove info,,,the summary should remove ''Future research should focus on conducting well-designed RCTs comparing psychological interventions with no treatment or treatment as usual in this population.'',"Very low-quality evidence showed that TSF had lower depression scores than ICBT at post-treatment, but no difference at 6-12 month follow-up.",The review included data from seven randomized controlled trials (RCTs) with a total of 608 participants.,The review's conclusions are limited due to the low number and very poor quality of included studies.,1
CD013243.PUB2,2,2,2,1,,,,and adverse events,1,,1,1,2,add info,add info,none,missing more detailed information about the effects of AAT versus robotic animals and toy cats yielded mixed outcomes,missing number of trials and that the intervention durations ranged from six weeks to six months with session lengths varying between 10 and 90 minutes. The studies utilized diverse instruments to measure the outcomes.,,Low-certainty evidence suggests that AAT may slightly reduce depressive symptoms in people with dementia compared to no AAT,"The study was a systematic review and meta-analysis of randomized controlled trials (RCTs), cluster-randomized trials, and randomized cross-over trials comparing AAT with various control interventions in people with dementia.",The overall benefits and risks of AAT in people with dementia remain unclear due to the low certainty of the evidence.,0
CD012898.PUB2,2,2,2,2,,,,,1,,2,2,1,none,none,remove info,,,the summary should remove ''Future research should focus on designing trials specifically aimed at comparing PCT and TF-CBT.'',PCT was more effective than wait-list/minimal attention in reducing PTSD symptom severity (moderate-quality evidence),This systematic review and meta-analysis included 12 randomized clinical trials (n=1837) comparing PCT to TF-CBT or a control condition. T,"PCT is an effective treatment for PTSD compared to control conditions, but evidence did not support its non-inferiority to TF-CBT.",0
CD008900.PUB3,2,2,2,2,,,,,1,,2,2,1,none,none,remove info,,,"the summary should remove ''Further high-quality, adequately powered trials are needed to properly assess the effects of Cerebrolysin in vascular dementia and guide patient care and treatment decisions.''","Cerebrolysin showed a beneficial effect on cognitive function (SMD 0.36, 95% CI 0.13 to 0.58) and global function (RR 2.69, 95% CI 1.82 to 3.98) compared to control. ",This systematic review and meta-analysis included six randomized controlled trials with a total of 597 participants,"Cerebrolysin may improve cognition and general function in people with vascular dementia, without significant adverse effects",1
